,Age,EducationLevel,NumDependents,Latitude,Longitude,Terrorism,UserTenure,Gender_Male,Occupation_Retired,Occupation_Student,Occupation_Unemployed,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Widowed,TransactionLocation_BRISBANE,TransactionLocation_CANBERRA,TransactionLocation_DARWIN,TransactionLocation_HOBART,TransactionLocation_MELBOURNE,TransactionLocation_PERTH,TransactionLocation_SYDNEY,DeviceType_Mobile,DeviceType_Tablet,TransactionType_Purchase,TransactionType_Transfer,TransactionType_Withdrawal,GiftsTransaction_AUD_equivalent,Income_AUD_equivalent,Expenditure_AUD_equivalent,TransactionAmount_AUD_equivalent,Year,Month,Day,IsFraud
2079,43,0,0,-35.473469,149.012375,True,86,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,10839.681999999999,141975.62,93343.46,76.71,2023,8,8,no
2080,37,2,2,-30.000233,136.209152,False,37,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,4539.7324,32633.38,11049.81,138.55,2023,7,24,no
2081,30,1,0,-31.840233,145.612793,True,78,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,3475.7659999999996,52361.93,39710.17,364.25,2023,9,6,no
2082,39,0,4,-41.640079,146.315918,True,29,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3005.5228,56276.52,28970.93,166.66,2023,12,21,no
2083,62,1,2,-37.0201,144.9646,True,90,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2494.47,27164.44,17424.3317,163.97,2023,10,8,no
2084,18,2,0,-37.0201,144.9646,False,61,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2024.3075999999999,74051.93,26831.33,23.22,2023,9,11,no
2085,-45,0,2,-37.0201,144.9646,False,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12406.408,134876.02,43459.88,19.04,2023,6,5,no
2086,44,0,4,-31.840233,145.612793,True,6,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6695.3796,75236.01,32417.16,113.71,2023,2,14,yes
2087,27,1,0,-37.0201,144.9646,True,64,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12569.872,78659.61,35699.83,260.67,2023,9,6,no
2088,40,2,0,-31.840233,145.612793,True,63,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,2012.3516,89044.53,67435.5,512.84,2023,12,12,no
2089,44,1,2,-25.042261,117.793221,False,20,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2057.5099999999998,28119.54,8633.44,25.4,2023,12,8,no
2090,52,1,4,-31.840233,145.612793,False,19,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,5648.6024,68166.68,23650.37,708.81,2023,12,13,no
2091,22,0,3,-20.917574,142.702789,False,90,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1013.2024000000001,113271.69,70889.72,120.51,2023,8,2,yes
2092,37,1,4,-20.917574,142.702789,False,47,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3515.0,109214.93,106905.09,48.798199999999994,2023,10,6,no
2093,40,0,2,-37.0201,144.9646,False,71,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2668.4616,46636.31,18306.57,29.63,2023,7,28,no
2094,42,0,1,-20.917574,142.702789,False,91,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2854.1324,60702.38,25367.9,158.95,2023,12,22,no
2095,47,2,2,-37.0201,144.9646,True,83,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,218.68,170097.95,119098.00129999999,789.1,2023,12,7,no
2096,18,0,0,-37.0201,144.9646,False,63,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,178.94799999999998,81400.95,45610.99,1360.73,2023,9,28,no
2097,44,0,2,-31.840233,145.612793,True,44,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,467.53839999999997,50553.99,16004.86,138.21,2023,8,2,yes
2098,26,0,0,-37.0201,144.9646,False,5,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1916.2135999999998,99995.4,62466.98,68.19,2023,10,17,yes
2099,32,0,4,-20.917574,142.702789,False,16,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6796.319600000001,77539.58,47222.95,107.22,2023,3,29,no
2100,34000,0,0,-30.000233,136.209152,False,112,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,668.3012,38368.6,25005.95,195.96,2023,6,17,no
2101,41,0,3,-31.840233,145.612793,True,29,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3503.2844,66933.78,27484.86,63.12,2023,8,23,no
2102,23,3,4,-37.0201,144.9646,False,66,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2004.5116,50658.48,39937.05,883.29,2023,6,11,no
2103,43,0,2,-20.917574,142.702789,False,115,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,6261.78,39563.77,47969.48,159.01,2023,12,10,no
2104,43,0,2,-20.917574,142.702789,False,95,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,3023.8487999999998,33700.66,15748.45,1036.75,2023,1,14,no
2105,39,2,3,-37.0201,144.9646,True,65,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,7086.0664,93081.98,34371.81,330.91,2023,11,2,no
2106,31,3,1,-41.640079,146.315918,False,81,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,10792.74,113393.81,67250.82,231.86,2023,12,14,no
2107,35,0,3,-20.917574,142.702789,True,83,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1046.2676,99448.41,48915.46,29.78,2023,2,7,no
2108,21,0,4,-37.0201,144.9646,True,119,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,13126.708,68958.47,49669.25,204.75,2023,10,9,no
2109,-43,1,4,-37.0201,144.9646,False,37,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3822.8624,91905.33,37311.17,13.91,2023,11,18,no
2110,20,1,3,-37.0201,144.9646,False,45,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,6819.7416,76354.39,58723.12,763.29,2023,7,9,no
2111,37,1,2,-31.840233,145.612793,True,59,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5480.6,69354.93,86271.4,6849.5,2023,11,1,yes
2112,50,0,1,-31.840233,145.612793,False,16,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,4715.85,80310.9,130601.25,223.51969999999997,2023,12,25,no
2113,31,0,3,-37.0201,144.9646,True,116,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,9614.7408,65809.66,28198.3,9.29,2023,3,2,yes
2114,45,1,2,-25.042261,117.793221,False,79,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,4214.7644,48456.06,32761.04,1110.15,2023,2,13,no
2115,38,0,1,-30.000233,136.209152,False,83,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5449.1136,61877.1,37004.59,75.98,2023,1,7,yes
2116,29,1,4,-31.840233,145.612793,True,78,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8434.2916,105727.69,82090.6,62.01,2023,12,24,no
2117,41,1,2,-30.000233,136.209152,False,32,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,2371.6196,34480.49,20421.39,170.63,2023,5,22,yes
2118,-40,0,4,-31.840233,145.612793,True,101,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,8526.862399999998,63849.79,24985.7,245.64,2023,12,13,no
2119,25,0,3,-31.840233,145.612793,False,53,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,6637.6968,45181.38,14313.12,13.43,2023,11,8,no
2120,66,0,2,-31.840233,145.612793,False,43,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,6479.2308,47117.83,29600.52,638.92,2023,12,16,no
2121,25,0,1,-20.917574,142.702789,True,39,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2973.5748000000003,71822.35,34675.49,21.45,2023,4,8,no
2122,45,1,2,-25.042261,117.793221,False,79,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,4214.7644,48456.06,32761.04,748.65,2023,2,13,no
2123,21,0,3,-25.042261,117.793221,False,37,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,10513.5576,94216.58,43887.51,139.92,2023,4,8,no
2124,44,1,1,-30.000233,136.209152,False,67,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1379.154,49616.26,22249.62,39.02,2023,5,12,no
2125,55000,0,3,-41.640079,146.315918,False,89,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,7839.745199999999,73516.82,35850.37,3.37,2023,4,18,no
2126,28,1,3,-31.840233,145.612793,False,25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2548.9016,81288.29,24546.3,110.05,2023,1,6,no
2127,47,1,4,-31.840233,145.612793,False,34,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,7042.3584,100943.48,61089.92,38.47,2023,7,23,no
2128,30,0,4,-25.042261,117.793221,False,82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15894.6788,127088.35,52810.75,395.29,2023,2,11,no
2129,34,0,4,-30.000233,136.209152,False,93,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,667.6936000000001,34841.67,26281.92,132.18,2023,3,30,no
2130,28,1,2,-31.840233,145.612793,False,18,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4358.1188,46159.99,15845.01,874.0,2023,11,8,no
2131,18,0,0,-31.840233,145.612793,False,92,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,2919.09,40783.55,66927.56,148.6414,2023,7,2,no
2132,26,1,4,-31.840233,145.612793,False,59,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,172.0292,76446.84,59948.1,172.31,2023,7,2,no
2133,51,1,3,-37.0201,144.9646,False,27,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,4164.54,66853.94,55749.53,278.93,2023,6,13,yes
2134,57,1,4,-31.840233,145.612793,True,17,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2406.782,60341.13,32241.65,410.6,2023,12,23,no
2135,21,0,0,-25.042261,117.793221,False,42,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,34525.13,123972.07,176918.71,238.95,2023,11,21,no
2136,55000,0,3,-30.000233,136.209152,True,96,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3011.6184,32747.99,19518.1,59.33,2023,11,3,yes
2137,40,3,1,-31.840233,145.612793,False,61,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,5845.3,58595.18,47532.91129999999,1904.91,2023,12,30,yes
2138,46,1,2,-31.840233,145.612793,True,77,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6922.092799999999,111620.93,76403.01,184.41,2023,6,15,yes
2139,38000,1,4,-20.917574,142.702789,False,39,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,9936.7884,147152.07,87477.18,35.82,2023,8,23,no
2140,34,1,4,-31.840233,145.612793,True,4,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,11110.4364,56727.2,29659.41,75.29,2023,9,20,no
2141,24,0,2,-37.0201,144.9646,False,22,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,5414.98,80021.21,97208.06,254.8027,2023,10,10,no
2142,38,3,1,-37.0201,144.9646,True,113,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,538.9412000000001,28398.64,11950.88,303.36,2023,10,20,no
2143,-34,1,1,-31.840233,145.612793,False,34,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6966.5456,129474.47,101085.39,302.17,2023,8,15,no
2144,-46,0,1,-37.0201,144.9646,False,38,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,15898.5792,94617.68,67064.1,122.67,2023,10,30,no
2145,22,0,4,-20.917574,142.702789,False,31,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,652.9,27692.01,12982.4778,7854.94,2023,12,14,yes
2146,53,1,2,-25.042261,117.793221,False,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15705.8524,109948.97,59791.2,244.19,2023,11,24,no
2147,-36,1,1,-37.0201,144.9646,True,22,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,12349.430799999998,128257.78,90564.14,111.99,2023,9,25,no
2148,45,1,0,-37.0201,144.9646,False,36,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,755.2468,47711.4,18901.45,269.18,2023,12,27,no
2149,38,1,0,-20.917574,142.702789,False,23,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2179.3632000000002,67594.29,37196.83,430.25,2023,1,16,no
2150,28,1,3,-30.000233,136.209152,False,43,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,5796.83,61692.6,106991.44,344.31,2023,12,6,no
2151,39,0,4,-37.0201,144.9646,False,83,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,4657.9792,35589.67,14940.17,44.01,2023,3,31,no
2152,26,0,2,-37.0201,144.9646,True,27,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,14667.4052,78535.29,37435.76,216.86,2023,11,9,no
2153,33,1,4,-30.000233,136.209152,False,22,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,8747.4016,130917.45,74031.27,9.77,2023,12,2,yes
2154,32,1,1,-25.042261,117.793221,False,67,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4661.311199999999,63350.17,36893.79,93.67,2023,9,4,no
2155,19,1,0,-37.0201,144.9646,False,39,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8158.2844000000005,52843.32,22065.94,599.9,2023,6,16,no
2156,30,0,4,-31.840233,145.612793,False,37,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,4391.94,53477.15,76003.37,113.4839,2023,9,26,no
2157,42,1,0,-37.0201,144.9646,False,63,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,612.96,158348.19,135220.97,593.22,2023,9,6,no
2158,23,1,2,-37.0201,144.9646,False,117,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,10894.27,69793.6,125929.88,11.193,2023,12,17,no
2159,44,2,0,-31.840233,145.612793,False,34,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1668.646,52293.39,24557.88,79.85,2023,4,21,no
2160,23000,0,2,-20.917574,142.702789,False,67,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,11053.8904,122842.19,56399.6,204.91,2023,12,23,no
2161,26000,0,3,-25.042261,117.793221,True,36,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,10644.1916,141034.27,74225.79,25.14,2023,11,6,no
2162,-41,0,2,-31.840233,145.612793,True,111,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,5823.806799999999,43814.31,27681.51,43.07,2023,4,27,no
2163,18,0,0,-31.840233,145.612793,False,92,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2917.9304,40783.55,26878.54,133.13,2023,12,15,no
2164,22,3,0,-30.000233,136.209152,False,119,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3105.8551999999995,64312.57,40530.11,573.88,2023,11,13,yes
2165,27,0,0,-30.000233,136.209152,False,81,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,3789.6992,162245.11,56260.48,22.88,2023,8,4,no
2166,30,0,1,-37.0201,144.9646,True,59,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3116.7724,56038.45,36922.38,106.52,2023,11,28,no
2167,30,3,1,-37.0201,144.9646,False,74,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1276.3128,131840.18,73032.54,1009.81,2023,11,30,no
2168,-40,0,1,-31.840233,145.612793,False,108,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,807.226,72181.85,52995.71,238.95,2023,6,16,no
2169,37,0,0,-31.840233,145.612793,False,70,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,4295.2028,130550.62,59847.42,128.51,2023,9,28,no
2170,22,2,3,-31.840233,145.612793,False,39,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1795.9088,64291.94,29281.15,331.9,2023,9,18,yes
2171,26,1,2,-31.840233,145.612793,False,96,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4461.87,72634.08,23332.517799999998,45.48,2023,9,5,yes
2172,28,0,0,-31.840233,145.612793,True,19,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2658.3284,42459.97,32339.99,180.97,2023,2,21,no
2173,40000,0,3,-25.042261,117.793221,False,42,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2125.6592,26865.49,19682.43,49.95,2023,10,24,no
2174,26,1,1,-37.0201,144.9646,False,77,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1577.2904,129944.82,99567.19,450.97,2023,11,19,no
2175,50,0,0,-37.0201,144.9646,False,55,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,3247.9748,80923.88,57337.42,280.91,2023,11,7,no
2176,19,2,3,-37.0201,144.9646,False,7,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1707.9635999999998,54426.08,30808.35,736.99,2023,2,25,yes
2177,36,0,4,-30.000233,136.209152,False,112,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4034.5424,59017.47,42455.41,26.57,2023,6,10,yes
2178,34,2,0,-20.917574,142.702789,False,116,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,366.03,30591.31,19841.37,119.43,2023,2,15,no
2179,46,3,0,-20.917574,142.702789,False,45,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1970.976,54461.85,22997.06,1163.86,2023,1,30,no
2180,-32,1,4,-37.0201,144.9646,False,114,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,3509.87,52677.18,22256.56,243.07,2023,12,22,no
2181,42,2,3,-37.0201,144.9646,False,36,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,13997.143999999998,62742.3,28130.08,300.55,2023,12,25,no
2182,18,1,4,-31.840233,145.612793,True,63,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,10947.8348,131469.21,54410.15,59.63,2023,9,15,no
2183,24,2,2,-37.0201,144.9646,False,15,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,11024.1572,132419.46,42298.35,266.89,2023,10,23,no
2184,25,2,2,-20.917574,142.702789,False,108,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,3113.8128,76801.0,51455.48,993.02,2023,3,7,yes
2185,40,0,3,-37.0201,144.9646,False,85,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,305.9168,62486.82,20901.66,508.73,2023,3,18,no
2186,46,0,3,-30.000233,136.209152,False,90,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,728.7476,124477.27,57177.94,300.4,2023,5,29,no
2187,40,0,2,-31.840233,145.612793,True,114,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,6125.0196000000005,45287.83,18026.06,293.09,2023,10,27,no
2188,-29,2,3,-25.042261,117.793221,False,58,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,22532.0228,110739.74,35904.68,211.19,2023,7,5,no
2189,48,2,0,-31.840233,145.612793,False,64,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,17063.662,137184.57,89654.01,238.03,2023,12,23,no
2190,32000,0,4,-20.917574,142.702789,False,81,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,298.0376,45862.97,20532.67,54.63,2023,3,16,no
2191,18,0,1,-30.000233,136.209152,False,62,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2613.8952,35030.08,13190.61,99.7,2023,12,28,no
2192,20,1,3,-37.0201,144.9646,False,99,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,5514.7735999999995,129557.77,93632.19,564.33,2023,1,15,yes
2193,39,0,2,-20.917574,142.702789,False,80,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5492.704,33989.29,19083.66,371.64,2023,6,1,no
2194,18,0,3,-20.917574,142.702789,False,88,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,13076.7868,83550.2,30061.05,77.8,2023,6,25,no
2195,18,0,0,-25.042261,117.793221,True,32,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,3373.12,111655.98,214067.94,14.7723,2023,9,10,no
2196,36,0,4,-30.000233,136.209152,False,112,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,4034.5424,59017.47,42455.41,700.09,2023,1,19,no
2197,41,0,4,-20.917574,142.702789,False,106,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,18971.526,125792.85,60107.85,172.81,2023,10,1,no
2198,60000,1,1,-31.840233,145.612793,False,76,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,10.0548,53938.24,37040.06,423.11,2023,12,27,no
2199,-47,0,4,-35.473469,149.012375,False,71,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,2708.4651999999996,39071.11,28667.78,52.12,2023,1,13,no
2200,32,0,0,-37.0201,144.9646,True,105,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,3452.9124,30752.3,12445.11,38.38,2023,12,22,no
2201,42,1,4,-25.042261,117.793221,False,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2274.9524,70964.23,49823.4,333.75,2023,12,10,yes
2202,30,0,3,-37.0201,144.9646,True,12,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11607.4728,68104.39,28581.16,173.68,2023,12,3,yes
2203,40000,1,1,-20.917574,142.702789,False,32,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1086.4868000000001,82035.08,43998.31,85.77,2023,9,24,no
2204,23,1,3,-37.0201,144.9646,False,111,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1625.56,60398.84,38971.23389999999,3368.08,2023,4,9,yes
2205,21,1,3,-37.0201,144.9646,False,63,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1022.14,40754.43,22318.32,70.73,2023,12,23,no
2206,40,2,2,-31.840233,145.612793,False,61,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2757.034,52694.3,40248.16,188.21,2023,11,1,no
2207,29,1,4,-20.917574,142.702789,False,93,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,3552.1079999999997,49762.02,37818.74,451.14,2023,8,31,no
2208,22,0,4,-31.840233,145.612793,False,4,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2827.06,29374.93,48901.38,55.07,2023,11,22,no
2209,32,2,3,-37.0201,144.9646,False,41,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,23.3828,73284.19,36886.54,24.04,2023,8,26,no
2210,49,0,4,-20.917574,142.702789,True,92,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5328.5148,60330.32,26915.43,82.79,2023,12,25,no
2211,37,1,2,-25.042261,117.793221,True,7,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2767.3828,50582.53,17534.23,121.83,2023,5,29,no
2212,45,1,0,-20.917574,142.702789,False,86,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,3669.36,66419.1,84345.96,286.0447,2023,11,19,no
2213,40,3,1,-37.0201,144.9646,False,33,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6899.3568,36070.65,22338.57,183.77,2023,12,21,no
2214,-18,0,1,-37.0201,144.9646,False,84,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,682.5308,36271.7,27571.21,267.65,2023,2,21,no
2215,19,0,2,-31.840233,145.612793,False,106,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4569.74,114419.13,56983.13,47.69,2023,7,24,no
2216,30,0,0,-37.0201,144.9646,False,69,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,4026.33,53207.18,20989.3,90.65,2023,7,27,no
2217,44,1,1,-31.840233,145.612793,True,51,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,5124.0084,63062.54,27729.21,87.55,2023,9,16,no
2218,54,3,3,-37.0201,144.9646,True,56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1969.408,69820.99,30138.64,294.03,2023,12,18,no
2219,24,1,0,-20.917574,142.702789,False,15,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3093.64,73712.29,112352.09,718.9513999999999,2023,7,15,no
2220,21,0,3,-37.0201,144.9646,True,49,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2301.2556,47510.78,20925.28,626.74,2023,5,16,no
2221,42000,0,2,-31.840233,145.612793,True,47,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,3269.77,25682.68,8529.94,269.33,2023,8,13,no
2222,43,0,0,-35.473469,149.012375,True,86,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,10839.681999999999,141975.62,93343.46,90.04,2023,8,13,no
2223,18,1,4,-37.0201,144.9646,False,29,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,196.26,73976.15,23339.286899999996,151.9296,2023,12,18,no
2224,-34,0,4,-37.0201,144.9646,False,54,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1992.7516,80334.77,35611.5,34.0,2023,11,15,yes
2225,39,2,0,-37.0201,144.9646,False,96,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,9775.617600000001,62231.9,44991.13,144.91,2023,9,26,no
2226,46,1,2,-31.840233,145.612793,True,77,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,6922.092799999999,111620.93,76403.01,145.51,2023,6,15,no
